feature_file,feature_tokens,scale,metric,pct,base_backend,variant_backend,base,variant,improve_pct
pmb8,pmb8,0.4,tpot_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+batch16+pmb8+pprio1+wupcg16+pmeta+fastplan+idleka,1.4379857958061308,1.4382101065450006,-0.015598953725686876
pmb8,pmb8,0.4,tpot_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+batch16+pmb8+pprio1+wupcg16+pmeta+fastplan+idleka,1.5552822079217998,1.5431226801363687,0.7818213134244608
pmb8,pmb8,0.4,e2e_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+batch16+pmb8+pprio1+wupcg16+pmeta+fastplan+idleka,172.4531474756077,172.63120398274623,-0.1032492069555995
pmb8,pmb8,0.4,e2e_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+batch16+pmb8+pprio1+wupcg16+pmeta+fastplan+idleka,186.90772137488239,187.15387552510947,-0.13169822435177586
pmb8,pmb8,0.4,e2e_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+batch16+pmb8+pprio1+wupcg16+pmeta+fastplan+idleka,205.66953392291904,204.97992650081864,0.3352987722327702
pprio1,pprio1,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,8.06313099747058,8.001581489224918,0.7633450115714362
pprio1,pprio1,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,11.507742403773591,10.72062729508616,6.839874243529484
pprio1,pprio1,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,14.800841882242814,13.403965632023743,9.437816181895448
pprio1,pprio1,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,1.2711859890259802,1.2767535081366077,-0.4379783256495352
pprio1,pprio1,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,1.5225702081806958,1.5208356111543253,0.11392558563477469
pprio1,pprio1,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,2.553374816779981,2.5322177947964506,0.8285905322043935
pprio1,pprio1,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,1.3324910677072181,1.3360305393424516,-0.2656281697500432
pprio1,pprio1,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,1.43682103293065,1.4339606955872986,0.19907401672130293
pprio1,pprio1,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,1.5821802904407718,1.5736880561558704,0.5367425151362247
pprio1,pprio1,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,172.4459940160159,172.872560491669,-0.24736235717570354
pprio1,pprio1,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,186.8058191088494,186.39619391178712,0.21927860653183692
pprio1,pprio1,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,207.18130430526793,206.47802787745604,0.33944975400659455
pscan4,pscan4,0.4,ttft_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,7.949915976496413,7.76871046400629,2.279338712834826
pscan4,pscan4,0.4,ttft_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,9.83629620168358,10.148609563475475,-3.175111397503852
pscan4,pscan4,0.4,ttft_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,11.635485169827003,12.360950337606475,-6.234936981061514
pscan4,pscan4,0.4,itl_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,1.274758018553257,1.2752540060319006,-0.038908363110871806
pscan4,pscan4,0.4,itl_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,1.5174136264249682,1.5231652068905532,-0.3790384088704763
pscan4,pscan4,0.4,itl_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,2.4203383596614008,2.387010080274198,1.3770090968547584
pscan4,pscan4,0.4,tpot_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,1.330447748054083,1.3305942950069933,-0.011014859706036249
pscan4,pscan4,0.4,tpot_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,1.442046002232458,1.4413306509092259,0.049606692305559905
pscan4,pscan4,0.4,tpot_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,1.5756085286041588,1.5669735035608865,0.5480438120579427
pscan4,pscan4,0.4,e2e_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,172.16598900267854,172.35600200365297,-0.1103661658583888
pscan4,pscan4,0.4,e2e_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,186.18823157739826,187.13310660677962,-0.5074837552171395
pscan4,pscan4,0.4,e2e_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+peager+pscan4+batch16+pprio1+wupcg16+pmeta+fastplan,204.8703487619059,204.88386529323176,-0.0065976025362192445
pslots,pslots,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,8.06313099747058,8.21146450471133,-1.8396514615387298
pslots,pslots,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,11.507742403773591,11.929205997148529,-3.6624350683825915
pslots,pslots,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,14.800841882242814,17.49249528365907,-18.185812826265956
pslots,pslots,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,1.2711859890259802,1.2758079974446446,-0.36359812478784903
pslots,pslots,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,1.5225702081806958,1.5088500018464401,0.901121423533551
pslots,pslots,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,2.553374816779981,2.4895826459396577,2.4983473018180047
pslots,pslots,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,1.3324910677072181,1.3340350589829526,-0.11587254227461068
pslots,pslots,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,1.43682103293065,1.4453316642592422,-0.5923236877478856
pslots,pslots,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,1.5821802904407718,1.6087656448628225,-1.680298672829782
pslots,pslots,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,172.4459940160159,172.60714100848418,-0.09344780282533477
pslots,pslots,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,186.8058191088494,186.80699660035316,-0.0006303291350263344
pslots,pslots,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+wupcg16+pslots+pmeta+fastplan,207.18130430526793,212.94694404059555,-2.782895761111889
pstream,pstream,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,8.001581489224918,7.750113494694233,3.1427286576949425
pstream,pstream,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,10.72062729508616,10.11420733993873,5.6565715648503625
pstream,pstream,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,13.403965632023743,13.612491261446847,-1.5557010152645423
pstream,pstream,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,1.2767535081366077,1.2744604900944978,0.1795975517197923
pstream,pstream,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,1.5208356111543253,1.5044797037262472,1.0754553160195846
pstream,pstream,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,2.5322177947964506,2.871638613869428,-13.404092640469791
pstream,pstream,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,1.3360305393424516,1.3306864009615786,0.4000012143063137
pstream,pstream,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,1.4339606955872986,1.4394641832990125,-0.3837962734020342
pstream,pstream,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,1.5736880561558704,1.5801712733863298,-0.4119760078942396
pstream,pstream,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,172.872560491669,171.84606796945445,0.593785687731517
pstream,pstream,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,186.39619391178712,186.16225016885437,0.12550886261307823
pstream,pstream,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+pstream+batch16+pprio1+wupcg16+pmeta+fastplan,206.47802787745604,205.94758255698252,0.25690158218110043
qdec,qdec,0.4,ttft_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,7.899443007772788,13.972451037261635,-76.87893973680434
qdec,qdec,0.4,ttft_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,10.330550209619105,52.022927720099666,-403.58332000225363
qdec,qdec,0.4,ttft_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,11.531023351708416,74.16729584801939,-543.1978635879781
qdec,qdec,0.4,itl_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.2747920118272305,0.23777398746460676,81.34801714643693
qdec,qdec,0.4,itl_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5231439843773842,1.3113966211676606,13.901992548411604
qdec,qdec,0.4,itl_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,2.3789898119867017,44.91949392715468,-1788.1751279818336
qdec,qdec,0.4,tpot_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.3314974312256724,1.411976628048774,-6.044262267109199
qdec,qdec,0.4,tpot_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.4379857958061308,1.8382730851845375,-27.83666504535997
qdec,qdec,0.4,tpot_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5552822079217998,2.0654000991793726,-32.7990565737393
qdec,qdec,0.4,e2e_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,172.4531474756077,195.95144799677655,-13.625904116648572
qdec,qdec,0.4,e2e_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,186.90772137488239,247.66846341080964,-32.5084173029208
qdec,qdec,0.4,e2e_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+peager+qdec+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,205.66953392291904,301.33880757202854,-46.5160161664802
rnopast,rnopast,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,8.001581489224918,7.874813498347066,1.584286694431095
rnopast,rnopast,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,10.72062729508616,10.441872008959763,2.6001770088040095
rnopast,rnopast,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,13.403965632023743,15.617019134515427,-16.51043850190442
rnopast,rnopast,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,1.2767535081366077,1.2740645179292187,0.21061153858222145
rnopast,rnopast,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,1.5208356111543253,1.5153957821894437,0.35768684826841535
rnopast,rnopast,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,2.5322177947964506,2.587962649995469,-2.2014241947738737
rnopast,rnopast,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,1.3360305393424516,1.3342718346279085,0.131636565389341
rnopast,rnopast,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,1.4339606955872986,1.4376310268679344,-0.25595759297521326
rnopast,rnopast,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,1.5736880561558704,1.6098773108582622,-2.2996460169363706
rnopast,rnopast,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,172.872560491669,172.43758399854414,0.25161685109986687
rnopast,rnopast,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,186.39619391178712,186.01788469241,0.20295973401482223
rnopast,rnopast,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan+rnopast,206.47802787745604,206.9770765671273,-0.24169578468051486
scfp,scfp,0.4,ttft_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,7.899443007772788,7.712345977779478,2.3684838261281627
scfp,scfp,0.4,ttft_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,10.330550209619105,9.92892519570887,3.8877407859289828
scfp,scfp,0.4,ttft_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,11.531023351708416,13.519239731831469,-17.242323768501276
scfp,scfp,0.4,itl_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.2747920118272305,1.276173017686233,-0.10833185697665286
scfp,scfp,0.4,itl_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5231439843773842,1.5146035351790494,0.5607118753008649
scfp,scfp,0.4,itl_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,2.3789898119867017,2.349704294465482,1.2310064285968279
scfp,scfp,0.4,tpot_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.3314974312256724,1.3318296261113431,-0.024948969324328225
scfp,scfp,0.4,tpot_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.4379857958061308,1.4338029826531655,0.29088000487657395
scfp,scfp,0.4,tpot_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5552822079217998,1.5493985853482428,0.3782993558075116
scfp,scfp,0.4,e2e_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,172.4531474756077,172.23244198248722,0.12797997389505106
scfp,scfp,0.4,e2e_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,186.90772137488239,185.71586489561014,0.6376710766708936
scfp,scfp,0.4,e2e_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+scfp+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,205.66953392291904,211.28785458509807,-2.7317223679247835
tokbuf,tokbuf,0.4,ttft_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,8.001581489224918,7.962857518577948,0.48395396209007446
tokbuf,tokbuf,0.4,ttft_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,10.72062729508616,10.676850180607289,0.4083447103784368
tokbuf,tokbuf,0.4,ttft_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,13.403965632023743,15.188895842293276,-13.316433802285438
tokbuf,tokbuf,0.4,itl_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,1.2767535081366077,1.2718999932985753,0.38014501680250073
tokbuf,tokbuf,0.4,itl_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,1.5208356111543253,1.5250433585606515,-0.2766733876735385
tokbuf,tokbuf,0.4,itl_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,2.5322177947964506,2.5820856931386493,-1.969336857385417
tokbuf,tokbuf,0.4,tpot_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,1.3360305393424516,1.333717374116417,0.17313715202746052
tokbuf,tokbuf,0.4,tpot_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,1.4339606955872986,1.4401001780106883,-0.42814858470547457
tokbuf,tokbuf,0.4,tpot_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,1.5736880561558704,1.6122678341573162,-2.4515518085386425
tokbuf,tokbuf,0.4,e2e_ms,p50,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,172.872560491669,172.51017299713567,0.20962696075227438
tokbuf,tokbuf,0.4,e2e_ms,p90,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,186.39619391178712,186.52564629446715,-0.06945012125155979
tokbuf,tokbuf,0.4,e2e_ms,p99,roseinfer+chunk1024+batch16+pprio1+wupcg16+pmeta+fastplan,roseinfer+chunk1024+tokbuf+batch16+pprio1+wupcg16+pmeta+fastplan,206.47802787745604,206.5092810604255,-0.015136323845563624
tokbuf2,tokbuf,0.4,ttft_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,7.899443007772788,8.004009985597804,-1.3237259604522162
tokbuf2,tokbuf,0.4,ttft_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,10.330550209619105,10.425066377501935,-0.9149190117175259
tokbuf2,tokbuf,0.4,ttft_ms,p99,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,11.531023351708416,13.242744875024071,-14.844489262629487
tokbuf2,tokbuf,0.4,itl_ms,p50,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.2747920118272305,1.2768449960276484,-0.16104463954675546
tokbuf2,tokbuf,0.4,itl_ms,p90,roseinfer+chunk1024+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,roseinfer+chunk1024+tokbuf+peager+batch16+pprio1+wupcg16+pmeta+fastplan+idleka,1.5231439843773842,1.5229580458253622,0.012207549248732805
